text,sentiment
"the gender-skewed adventures begin when butch , a handsome , but naive baby butch , is compelled by the queen to seek out and bring back her purlined "" koilos "" the source of all pleasures and the key to order and harmony on her island . 
",neut
"even worse , his influence of a bad las vegas obsessed him of henry having killed his real father douglas . 
",neut
"because of her finn is finally able to accept himself . 
",neut
"who is murdered &#38 ; who is the murderer . . . 
",neut
"when eddie is shot and paralyzed from the waist down during an attempted robbery , sean prevails on carlos to take over the store to protect his investment . 
",neut
"the rich woman seeks the help of her lawyers to find her lost grandson cary and eventually finds him living in a deprived area with cass . 
",neut
"while johnny knoxvile and his pals put their life at risk , they are entertaining people at the same time . 
",neut
"the galactic republic finds itself at the brink of a civil war . 
",neut
"not a moment will go by when he isn't on camera , whether at work or at home . 
",neut
"renee unger is living the life she always hoped for : a little red-brick house in the small town of new russia , ohio , a good husband , a prospering construction business , and a baby on the way . 
",neut
"the story takes place in vermont , against the backdrop of the state capitol , where civil union laws are being debated along with gun control and dwi's . 
",neut
"their only solid lead seems to be joanne , a young prostitute , whose own baby provides a link . 
",neut
"black picket fence is director's sergio goes' poignant portrait of the bleak realities of life in the public housing projects of brooklyn's east new york , one of the inner city's most dangerous and violent neighborhoods . 
",neut
"he is haunted by the ghost of his deceased brother paul who guides him toward his salvation . 
",neut
"only one person has the power to save the princess , a priestess . 
",neut
"paravasu's cousin and bitter rival yavakri ( nagarjuna ) has just returned triumphant after 10 years of practicing austerities in the jungle , with the gift of universal knowledge from the gods . 
",neut
"jude law plays a leading role as inman , a wounded confederate soldier who is on a perilous journey home to his mountain community , hoping to reunite with his prewar sweetheart , ada , played by nicole kidman . 
",neut
"he stays at the guesthouse without accepting any lodgers and has created his own world avoiding contact with others . 
",neut
"the tabloids go crazy for the new girl on the cell block , and roxie finally becomes a star . 
",neut
"as for joe , he is bent on revenge for the beating he took , and soon he has a new prot&#233 ; g&#233 ; brad ( rick schroder ) who is just as good if not better then johnny . 
",neut
"instead , he tells her that her life has no meaning , and is going to end in just a few days , which sparks her to action , trying to change the pattern of her life . . . 
",neut
"jacki ( gina gershon ) , sexy punk rocker and lead singer of the all-girl band clamdandy , is at a crossroads . 
",neut
"fundamentally , john learns that love and a sense of purpose are more powerful and more valuable than money . 
",neut
"bob dobalina is an award-winning copywriter who really wants to be a screenwriter . 
",neut
"through the guidance of his doctor , he confronts his painful past and begins a quest to find the family he never knew . 
",neut
"the mafia's paul vitti ( de niro ) is back in prison and will need some serious counseling when he gets out . 
",neut
"it's up to an undercover fbi agent to stop him before it's too late . 
",neut
"isabel and clara are growing up in a time of terror . 
",neut
"when they fall in love for the first time , it's an impossible situation , because you can't just change your life overnight . 
",neut
"a rare mutation has occurred within the vampire community . 
",neut
"a tale of three women who have reached a turning point in their lives . 
",neut
"this backfires when katie innocently reagles her school with her inside knowledge of carnal pleasures . 
",neut
"leela then is a universal story of two paths that cross each other and pause a moment before moving on . 
",neut
"the film begins in the fifties , when odete was 21 . 
",neut
