text,sentiment
"they , like many college under-achievers , prefer to spend most of their time going to parties , playing video games , and attending the occasional class . 
",neut
"his search soon sends him down a dangerous path . . . 
",neut
"for diane , oscar fills a void in her life . 
",neut
"the war of the ring has now begun . . . 
",neut
"she bets ( against all logic ) to be able to build a new palace for caesar within three months . 
",neut
"in the heart of a sanitized suburban neighborhood , herbert's everyday life is filled with constant emasculation at the hands of his wife , eleanor , and the daily grind of work on the chain . 
",neut
"but cousin roberto isn't the tough guy they'd expected . 
",neut
"paul's true romantic feelings soon surface and jenny finds things to be a little more than she can handle . 
",neut
"after a month , dante comes to see lucy to find out what she has decided . 
",neut
"when her aunt sends her a pair of shoes instead of the money to start up the restaurant , she angrily sells the useless gift for spare change . 
",neut
"in a bid to regain control of her life , ella goes on a quest to free herself from this mysterious curse . 
",neut
"anything anyone tells her to do , she must obey . 
",neut
"one year later , in los angeles , the surviving team members create a smart and devious plan to steal back the gold and get their revenge on the traitor . 
",neut
"later that week he put the scenes together in an effort to wrap his head around it all . 
",neut
"hot on the trail of the principle villains , bond travels to iceland where he experiences at first hand the power of an amazing new weapon before a dramatic confrontation with his main adversary back in korea where it all started . . . 
",neut
"ricky is an ex-con with two strikes against him and is desperately trying to stay straight . 
",neut
"on the other side of town a woman named jill valentine tries to escape from the city while battling zombies and matt adison , now transformed into a monster called "" the nemesis "" who is bent on destroying all who live . 
",neut
"it is told through the eyes of the members of several dysfunctional "" families "" , desperate associations of lost souls bound by loyalty , fear or both . 
",neut
"jimmy ( thomas ) is a highly educated barber with a superiority complex who can't stand isaac ( garity ) , the new , white barber who just wants a shot at cutting some hair . 
",neut
"where the trail ends , terror begins soft-spoken 15-year old leland fitzgerald ( gosling ) commits a seemingly senseless murder that shocks his community , affecting both his victim's family and his own . 
",neut
"based on brett easton ellis's novel , the story deals with a drug dealer at a vermont school , who becomes entangled in a love triangle with a girl whom he likes , but he sleeps with her roommate , and a guy who has a crush on him . 
",neut
"he proposes stealing artworks from her clients and convinces her that they could be quickly fenced . 
",neut
"immediately , john q . rushes michael to the hospital's emergency room for a transplant . 
",neut
"it won't be easy , but if he can handle bird-eating spiders and venomous snakes without getting bitten , gun-wielding agents shouldn't be too much of a problem . 
",neut
"along the way , he meets a long line of interesting and colorful characters , while back at home , ada is learning the ropes of managing her deceased father's farm with ruby ( renee zellweger ) , a scrappy drifter who assists and teaches ada along the way . 
",neut
"paco ( debora falabella ) and tonho ( roberto bomtempo ) are illegal brazilian immigrants in new york . 
",neut
"the balance of the movie shows the revenge of the various wronged parties . 
",neut
"with no known family , he leave his california roots for middle america in search of what may be a distant cousin . 
",neut
"their plan is to take jason back home to crystal lake and have both freddy and jason destroy each other . 
",neut
"in betsy , she finds a dark mirror of herself - a lonely , angry , complex woman whose own troubled past proves disturbingly close to her own . 
",neut
"short stories revolving around a bar and a hotel in recife , unveil a mosaic of exotic characters living in the brazilian underground : a butcher married with an evangelical woman , a necrophile in love with a bar owner , a transvestite , and many others . 
",neut
